Subject ID,Left Choice,Right Choice,Side Correct,Side Picked,Correct,Distance,Response Time,Date/Time,Consecutive Rounds
8,62,36,left,left,yes,26,2.852636449,2015-06-28T13:15:42.959,1
8,11,17,right,right,yes,6,1.96262179,2015-06-28T13:15:45.915,2
8,86,12,left,left,yes,74,9.547133398,2015-06-28T13:15:56.464,3
8,23,7,left,left,yes,16,2.115245239,2015-06-28T13:15:59.582,4
8,92,5,left,left,yes,87,7.803003958,2015-06-28T13:16:08.387,5
8,17,38,right,right,yes,21,8.491576892,2015-06-28T13:16:17.881,6
